"b","c","year","f","f_ratio","f_ratio_err","id","r_0","error","hcr","b_0"
5026.55251680506,986.281735351577,64,0.196214350104606,0.784857400418424,0.866719623025324,33,0.3,0.3,0.75,6000
5009.34071221905,1032.04975891564,65,0.206025067609836,0.784857400418424,0.668315835139474,33,0.3,0.3,0.75,6000
4947.53325179612,1019.31587270321,66,0.206025067609836,0.824100270439345,0.668315835139474,33,0.3,0.3,0.75,6000
4902.51644148624,1010.04128131554,67,0.206025067609836,0.824100270439345,0.668315835139474,33,0.3,0.3,0.75,6000
4869.57707202233,1003.25494549471,68,0.206025067609836,0.824100270439345,0.668315835139474,33,0.3,0.3,0.75,6000
4845.39321893601,998.272465527534,69,0.206025067609836,0.824100270439345,0.668315835139474,33,0.3,0.3,0.75,6000
4827.59340542587,1044.33552063295,70,0.216326320990328,0.824100270439345,0.706627108953812,33,0.3,0.3,0.75,6000
4764.73810565842,1030.73826487951,71,0.216326320990328,0.865305283961312,0.706627108953812,33,0.3,0.3,0.75,6000
4718.87420963063,1020.81669698554,72,0.216326320990328,0.865305283961312,0.706627108953812,33,0.3,0.3,0.75,6000
4685.24624361517,1013.54208281502,73,0.216326320990328,0.865305283961312,0.706627108953812,33,0.3,0.3,0.75,6000
4660.50212453903,1008.18927856914,74,0.216326320990328,0.865305283961312,0.706627108953812,33,0.3,0.3,0.75,6000
4642.24725569539,1054.45228344963,75,0.227142637039845,0.865305283961312,0.828775187878801,33,0.3,0.3,0.75,6000
4578.54177641187,1039.98205289129,76,0.227142637039845,0.908570548159378,0.828775187878801,33,0.3,0.3,0.75,6000
4531.96750090739,1029.40304913498,77,0.227142637039845,0.908570548159378,0.828775187878801,33,0.3,0.3,0.75,6000
4497.74508633266,1021.6296796426,78,0.227142637039845,0.908570548159378,0.828775187878801,33,0.3,0.3,0.75,6000
4472.50504523801,1015.89659014937,79,0.227142637039845,0.908570548159378,0.828775187878801,33,0.3,0.3,0.75,6000
4453.8386038712,1062.23947770482,80,0.238499768891837,0.908570548159378,0.526853986295038,33,0.3,0.3,0.75,6000
4389.42280922937,1046.87632556976,81,0.238499768891837,0.953999075567347,0.526853986295038,33,0.3,0.3,0.75,6000
4342.23389296522,1035.6217799465,82,0.238499768891837,0.953999075567347,0.526853986295038,33,0.3,0.3,0.75,6000
4307.48183925039,1027.333423167,83,0.238499768891837,0.953999075567347,0.526853986295038,33,0.3,0.3,0.75,6000
4281.78902503249,1021.20569291385,84,0.238499768891837,0.953999075567347,0.526853986295038,33,0.3,0.3,0.75,6000
4262.73906295872,1067.49539542995,85,0.250424757336429,0.953999075567347,0.67627044786208,33,0.3,0.3,0.75,6000
4197.75110787528,1051.22080254839,86,0.250424757336429,1.00169902934571,0.67627044786208,33,0.3,0.3,0.75,6000
4150.04256147782,1039.27340139393,87,0.250424757336429,1.00169902934571,0.67627044786208,33,0.3,0.3,0.75,6000
4114.8254681713,1030.45416934855,88,0.250424757336429,1.00169902934571,0.67627044786208,33,0.3,0.3,0.75,6000
4088.72305823938,1023.91747967546,89,0.250424757336429,1.00169902934571,0.67627044786208,33,0.3,0.3,0.75,6000
4069.31773318078,1070.01080114946,90,0.26294599520325,1.00169902934571,0.488470500399872,33,0.3,0.3,0.75,6000
4003.90583402186,1052.81100422698,91,0.26294599520325,1.051783980813,0.488470500399872,33,0.3,0.3,0.75,6000
3955.78049866156,1040.15664002617,92,0.26294599520325,1.051783980813,0.488470500399872,33,0.3,0.3,0.75,6000
3920.16904546215,1030.79275102402,93,0.26294599520325,1.051783980813,0.488470500399872,33,0.3,0.3,0.75,6000
3893.70490394614,1023.83411099589,94,0.26294599520325,1.051783980813,0.488470500399872,33,0.3,0.3,0.75,6000
3873.97594741707,763.984845665277,95,0.197209496402438,1.051783980813,1.24717331131707,33,0.3,0.3,0.75,6000
4113.89479996357,811.299121753423,96,0.197209496402438,0.78883798560975,1.24717331131707,33,0.3,0.3,0.75,6000
4306.95401596808,849.372232517521,97,0.197209496402438,0.78883798560975,1.24717331131707,33,0.3,0.3,0.75,6000
4459.23344463552,879.403181957479,98,0.197209496402438,0.78883798560975,1.24717331131707,33,0.3,0.3,0.75,6000
4577.48486461541,902.723484940585,99,0.197209496402438,0.78883798560975,1.24717331131707,33,0.3,0.3,0.75,6000
4668.2110108172,966.646319670753,100,0.207069971222559,0.78883798560975,0.649542857977175,33,0.3,0.3,0.75,6000
1500,710.425284933079,1,0.473616856622052,1.89446742648821,1.20728511947324,34,0.4,0.3,0.75,1500
1736.80842831103,822.581748371356,2,0.473616856622052,1.42085056986616,1.20728511947324,34,0.4,0.3,0.75,1500
1940.28945267387,918.953791512323,3,0.473616856622052,1.42085056986616,1.20728511947324,34,0.4,0.3,0.75,1500
2106.3480951519,997.601963777691,4,0.473616856622052,1.42085056986616,1.20728511947324,34,0.4,0.3,0.75,1500
2236.36417923119,794.384829622226,5,0.355212642466539,1.42085056986616,1.33567226630486,34,0.4,0.3,0.75,1500
2599.72682301566,923.455834494535,6,0.355212642466539,1.06563792739962,1.33567226630486,34,0.4,0.3,0.75,1500
2904.32808842137,1031.65405487795,7,0.355212642466539,1.06563792739962,1.33567226630486,34,0.4,0.3,0.75,1500
3145.20738309334,1117.21742565386,8,0.355212642466539,1.06563792739962,1.33567226630486,34,0.4,0.3,0.75,1500
3327.15683580189,1181.8481715458,9,0.355212642466539,1.06563792739962,1.33567226630486,34,0.4,0.3,0.75,1500
3459.90923317387,921.752626057551,10,0.266409481849905,1.06563792739962,1.1635652103283,34,0.4,0.3,0.75,1500
3861.58931779107,1028.76400926984,11,0.266409481849905,0.799228445549714,1.1635652103283,34,0.4,0.3,0.75,1500
4171.17455291233,1111.24045134688,12,0.266409481849905,0.799228445549714,1.1635652103283,34,0.4,0.3,0.75,1500
4398.38165663469,1171.77057812217,13,0.266409481849905,0.799228445549714,1.1635652103283,34,0.4,0.3,0.75,1500
4559.20495732426,1214.61543032827,14,0.266409481849905,0.799228445549714,1.1635652103283,34,0.4,0.3,0.75,1500
4670.13834803402,1306.37759434047,15,0.2797299559424,0.799228445549714,0.497919868727284,34,0.4,0.3,0.75,1500
4683.08962713719,1310.00045507339,16,0.2797299559424,0.839189867827199,0.497919868727284,34,0.4,0.3,0.75,1500
4691.62066976516,1312.38684325186,17,0.2797299559424,0.839189867827199,0.497919868727284,34,0.4,0.3,0.75,1500
4697.23201870814,1313.95650564446,18,0.2797299559424,0.839189867827199,0.497919868727284,34,0.4,0.3,0.75,1500
4700.91943016414,1314.98798508859,19,0.2797299559424,0.839189867827199,0.497919868727284,34,0.4,0.3,0.75,1500
4703.34104938865,1381.44865375394,20,0.29371645373952,0.839189867827199,0.886127734026625,34,0.4,0.3,0.75,1500
4639.14747113956,1362.59394359777,21,0.29371645373952,0.881149361218559,0.886127734026625,34,0.4,0.3,0.75,1500
4597.73026617893,1350.42902903293,22,0.29371645373952,0.881149361218559,0.886127734026625,34,0.4,0.3,0.75,1500
4570.81438731971,1342.52339254512,23,0.29371645373952,0.881149361218559,0.886127734026625,34,0.4,0.3,0.75,1500
4553.24039228745,1337.36162104621,24,0.29371645373952,0.881149361218559,0.886127734026625,34,0.4,0.3,0.75,1500
4541.73084331495,1400.68013099476,25,0.308402276426496,0.881149361218559,0.937662647873185,34,0.4,0.3,0.75,1500
4467.47889363463,1377.78066068424,26,0.308402276426496,0.925206829279487,0.937662647873185,34,0.4,0.3,0.75,1500
4419.55465562391,1363.00071658573,27,0.308402276426496,0.925206829279487,0.937662647873185,34,0.4,0.3,0.75,1500
4388.35572265359,1353.37889463561,28,0.308402276426496,0.925206829279487,0.937662647873185,34,0.4,0.3,0.75,1500
4367.93131064539,1347.07995947761,29,0.308402276426496,0.925206829279487,0.937662647873185,34,0.4,0.3,0.75,1500
4354.51157474695,1007.20596178311,30,0.231301707319872,0.925206829279487,1.70833760867913,34,0.4,0.3,0.75,1500
4681.40840284056,1082.81775623861,31,0.231301707319872,0.693905121959616,1.70833760867913,34,0.4,0.3,0.75,1500
4917.22648782749,1137.362881913,32,0.231301707319872,0.693905121959616,1.70833760867913,34,0.4,0.3,0.75,1500
5081.46384377666,1175.35126274974,33,0.231301707319872,0.693905121959616,1.70833760867913,34,0.4,0.3,0.75,1500
5193.05437380912,1201.16234286698,34,0.231301707319872,0.693905121959616,1.70833760867913,34,0.4,0.3,0.75,1500
5267.60090296709,1279.32533645279,35,0.242866792685865,0.693905121959616,0.511555437032003,34,0.4,0.3,0.75,1500
5255.91683095426,1276.48766335752,36,0.242866792685865,0.728600378057596,0.511555437032003,34,0.4,0.3,0.75,1500
5248.36447809545,1274.65344764147,37,0.242866792685865,0.728600378057596,0.511555437032003,34,0.4,0.3,0.75,1500
5243.47695483359,1273.46643054268,38,0.242866792685865,0.728600378057596,0.511555437032003,34,0.4,0.3,0.75,1500
5240.31153878961,1272.69765610056,39,0.242866792685865,0.728600378057596,0.511555437032003,34,0.4,0.3,0.75,1500
5238.26042424536,1335.80948391426,40,0.255010132320159,0.728600378057596,0.520995443375224,34,0.4,0.3,0.75,1500
5173.32094462968,1319.24925862466,41,0.255010132320159,0.765030396960476,0.520995443375224,34,0.4,0.3,0.75,1500
5131.84094731184,1308.67143902,42,0.255010132320159,0.765030396960476,0.520995443375224,34,0.4,0.3,0.75,1500
5105.1663780295,1301.86915357773,43,0.255010132320159,0.765030396960476,0.520995443375224,34,0.4,0.3,0.75,1500
5087.93839985014,1297.4758445826,44,0.255010132320159,0.765030396960476,0.520995443375224,34,0.4,0.3,0.75,1500
5076.78050800002,1359.36199256076,45,0.267760638936167,0.765030396960476,0.714913855653314,34,0.4,0.3,0.75,1500
5004.80940426555,1340.09096383988,46,0.267760638936167,0.8032819168085,0.714913855653314,34,0.4,0.3,0.75,1500
4958.78225868586,1327.76670593105,47,0.267760638936167,0.8032819168085,0.714913855653314,34,0.4,0.3,0.75,1500
4929.12039647789,1319.82442675421,48,0.267760638936167,0.8032819168085,0.714913855653314,34,0.4,0.3,0.75,1500
4909.91066848483,1314.680817713,49,0.267760638936167,0.8032819168085,0.714913855653314,34,0.4,0.3,0.75,1500
4897.43033354397,1376.90602901785,50,0.281148670882975,0.8032819168085,0.594369935266285,34,0.4,0.3,0.75,1500
4823.73828988399,1356.1876088882,51,0.281148670882975,0.843446012648925,0.594369935266285,34,0.4,0.3,0.75,1500
4776.47835192756,1342.90054014574,52,0.281148670882975,0.843446012648925,0.594369935266285,34,0.4,0.3,0.75,1500
4745.92430245284,1334.31030974583,53,0.281148670882975,0.843446012648925,0.594369935266285,34,0.4,0.3,0.75,1500
4726.06783084538,1328.72768914496,54,0.281148670882975,0.843446012648925,0.594369935266285,34,0.4,0.3,0.75,1500
4713.11992009157,1391.34177130811,55,0.295206104427124,0.843446012648925,0.561282003325328,34,0.4,0.3,0.75,1500
4638.40397996055,1369.28516968342,56,0.295206104427124,0.885618313281371,0.561282003325328,34,0.4,0.3,0.75,1500
4590.3388354035,1355.09604560001,57,0.295206104427124,0.885618313281371,0.561282003325328,34,0.4,0.3,0.75,1500
4559.15681286862,1345.89092219933,58,0.295206104427124,0.885618313281371,0.561282003325328,34,0.4,0.3,0.75,1500
4538.81717229186,1339.88653613921,59,0.295206104427124,0.885618313281371,0.561282003325328,34,0.4,0.3,0.75,1500
4525.50276548371,1402.75384407125,60,0.30996640964848,0.885618313281371,0.767769468654861,34,0.4,0.3,0.75,1500
4449.96907893823,1379.34093844524,61,0.30996640964848,0.92989922894544,0.767769468654861,34,0.4,0.3,0.75,1500
4401.21977590238,1364.23029201035,62,0.30996640964848,0.92989922894544,0.767769468654861,34,0.4,0.3,0.75,1500
4369.47959264983,1354.39190136597,63,0.30996640964848,0.92989922894544,0.767769468654861,34,0.4,0.3,0.75,1500
4348.6957746947,1347.94961593563,64,0.30996640964848,0.92989922894544,0.767769468654861,34,0.4,0.3,0.75,1500
4335.03552772019,1410.90116813733,65,0.325464730130904,0.92989922894544,0.913053479009267,34,0.4,0.3,0.75,1500
4258.84953222984,1386.10531367531,66,0.325464730130904,0.976394190392712,0.913053479009267,34,0.4,0.3,0.75,1500
4209.51232100285,1370.04779153791,67,0.325464730130904,0.976394190392712,0.913053479009267,34,0.4,0.3,0.75,1500
4177.2683499953,1359.55351621559,68,0.325464730130904,0.976394190392712,0.913053479009267,34,0.4,0.3,0.75,1500
4156.0695318831,1352.6540485996,69,0.325464730130904,0.976394190392712,0.913053479009267,34,0.4,0.3,0.75,1500
4142.07773083498,1011.07515813558,70,0.244098547598178,0.976394190392712,1.4802702739991,34,0.4,0.3,0.75,1500
4469.84396805335,1091.0824205923,71,0.244098547598178,0.732295642794534,1.4802702739991,34,0.4,0.3,0.75,1500
4708.51651263878,1149.34204207716,72,0.244098547598178,0.732295642794534,1.4802702739991,34,0.4,0.3,0.75,1500
4876.09756335995,1190.24833316318,73,0.244098547598178,0.732295642794534,1.4802702739991,34,0.4,0.3,0.75,1500
4990.7649458977,1218.23847469753,74,0.244098547598178,0.732295642794534,1.4802702739991,34,0.4,0.3,0.75,1500
5067.84216019296,1298.90555629791,75,0.256303474978087,0.732295642794534,0.486704061632994,34,0.4,0.3,0.75,1500
5057.17958464644,1296.17270113312,76,0.256303474978087,0.768910424934261,0.486704061632994,34,0.4,0.3,0.75,1500
5050.25768632751,1294.39859454053,77,0.256303474978087,0.768910424934261,0.486704061632994,34,0.4,0.3,0.75,1500
5045.75911035071,1293.24559388523,78,0.256303474978087,0.768910424934261,0.486704061632994,34,0.4,0.3,0.75,1500
5042.83333412444,1292.49570727143,79,0.256303474978087,0.768910424934261,0.486704061632994,34,0.4,0.3,0.75,1500
5040.92957171831,1356.60815466876,80,0.269118648726991,0.768910424934261,0.617971021671936,34,0.4,0.3,0.75,1500
4975.09004978727,1338.88951149385,81,0.269118648726991,0.807355946180974,0.617971021671936,34,0.4,0.3,0.75,1500
4932.89393252387,1327.5337494344,82,0.269118648726991,0.807355946180974,0.617971021671936,34,0.4,0.3,0.75,1500
4905.65970357332,1320.20451054011,83,0.269118648726991,0.807355946180974,0.617971021671936,34,0.4,0.3,0.75,1500
4888.0023725818,1315.45259348354,84,0.269118648726991,0.807355946180974,0.617971021671936,34,0.4,0.3,0.75,1500
4876.52061609898,984.271979020405,85,0.201838986545243,0.807355946180974,1.33439466455373,34,0.4,0.3,0.75,1500
5197.13098224623,1048.98365039946,86,0.201838986545243,0.60551695963573,1.33439466455373,34,0.4,0.3,0.75,1500
5423.42662259794,1094.65893310766,87,0.201838986545243,0.60551695963573,1.33439466455373,34,0.4,0.3,0.75,1500
5578.11215564624,1125.88050433134,88,0.201838986545243,0.60551695963573,1.33439466455373,34,0.4,0.3,0.75,1500
5681.53220863105,1146.75470301425,89,0.201838986545243,0.60551695963573,1.33439466455373,34,0.4,0.3,0.75,1500
5749.65254015295,1218.52924377634,90,0.211930935872506,0.60551695963573,0.533407783169028,34,0.4,0.3,0.75,1500
5736.05499673844,1215.64750367494,91,0.211930935872506,0.635792807617517,0.533407783169028,34,0.4,0.3,0.75,1500
5727.35179798518,1213.80302661808,92,0.211930935872506,0.635792807617517,0.533407783169028,34,0.4,0.3,0.75,1500
5721.77399257762,1212.62091709794,93,0.211930935872506,0.635792807617517,0.533407783169028,34,0.4,0.3,0.75,1500
5718.1962395177,1211.86268054363,94,0.211930935872506,0.635792807617517,0.533407783169028,34,0.4,0.3,0.75,1500
5715.90014465571,1271.94487036121,95,0.222527482666131,0.635792807617517,0.318422401466898,34,0.4,0.3,0.75,1500
5653.85727016221,1258.1386256828,96,0.222527482666131,0.667582447998393,0.318422401466898,34,0.4,0.3,0.75,1500
5614.53348487918,1249.38800273486,97,0.222527482666131,0.667582447998393,0.318422401466898,34,0.4,0.3,0.75,1500
5589.45862048951,1243.80815628404,98,0.222527482666131,0.667582447998393,0.318422401466898,34,0.4,0.3,0.75,1500
5573.40814087174,1240.23648345911,99,0.222527482666131,0.667582447998393,0.318422401466898,34,0.4,0.3,0.75,1500
5563.10897221473,1299.84186715353,100,0.233653856799437,0.667582447998393,0.704289568576201,34,0.4,0.3,0.75,1500
4000,1406.55305782427,1,0.351638264456066,1.00468075558876,0.893029171834104,35,0.4,0.3,0.75,4000
3933.02128296075,1383.00077800909,2,0.351638264456066,1.0549147933682,0.893029171834104,35,0.4,0.3,0.75,4000
3889.24433563179,1367.60712822715,3,0.351638264456066,1.0549147933682,0.893029171834104,35,0.4,0.3,0.75,4000
3860.38683167487,1357.4597256192,4,0.351638264456066,1.0549147933682,0.893029171834104,35,0.4,0.3,0.75,4000
3841.25716156899,1418.26965170473,5,0.36922017767887,1.0549147933682,0.757498678595511,35,0.4,0.3,0.75,4000
3760.99228629063,1388.63424019309,6,0.36922017767887,1.10766053303661,0.757498678595511,35,0.4,0.3,0.75,4000
3708.58459842588,1369.28426436792,7,0.36922017767887,1.10766053303661,0.757498678595511,35,0.4,0.3,0.75,4000
3674.0016522226,1356.51554282609,8,0.36922017767887,1.10766053303661,0.757498678595511,35,0.4,0.3,0.75,4000
3651.02149925728,1348.03080666515,9,0.36922017767887,1.10766053303661,0.757498678595511,35,0.4,0.3,0.75,4000
3635.68066042774,1409.4849923981,10,0.387681186562813,1.10766053303661,0.783502810038193,35,0.4,0.3,0.75,4000
3558.28968463898,1379.48196707506,11,0.387681186562813,1.16304355968844,0.783502810038193,35,0.4,0.3,0.75,4000
3507.50656322312,1359.79430630719,12,0.387681186562813,1.16304355968844,0.783502810038193,35,0.4,0.3,0.75,4000
3473.8268672754,1346.73732181911,13,0.387681186562813,1.16304355968844,0.783502810038193,35,0.4,0.3,0.75,4000
3451.3326257933,1338.0167275905,14,0.387681186562813,1.16304355968844,0.783502810038193,35,0.4,0.3,0.75,4000
3436.23840788406,1398.77323244526,15,0.407065245890954,1.16304355968844,0.770343818968175,35,0.4,0.3,0.75,4000
3359.46967377834,1367.52334881978,16,0.407065245890954,1.22119573767286,0.770343818968175,35,0.4,0.3,0.75,4000
3308.88211697122,1346.93091256907,17,0.407065245890954,1.22119573767286,0.770343818968175,35,0.4,0.3,0.75,4000
3275.17762219213,1333.21098411419,18,0.407065245890954,1.22119573767286,0.770343818968175,35,0.4,0.3,0.75,4000
3252.55669360776,1324.00279025771,19,0.407065245890954,1.22119573767286,0.770343818968175,35,0.4,0.3,0.75,4000
3237.29993290052,1383.68190786937,20,0.427418508185502,1.22119573767286,0.754192186743684,35,0.4,0.3,0.75,4000
3161.08630297355,1351.10679186258,21,0.427418508185502,1.28225552455651,0.754192186743684,35,0.4,0.3,0.75,4000
3110.65035724348,1329.54953517971,22,0.427418508185502,1.28225552455651,0.754192186743684,35,0.4,0.3,0.75,4000
3076.88894427713,1315.11928241539,23,0.427418508185502,1.28225552455651,0.754192186743684,35,0.4,0.3,0.75,4000
3054.11593242271,1305.38567566169,24,0.427418508185502,1.28225552455651,0.754192186743684,35,0.4,0.3,0.75,4000
3038.67564408733,0,25,0,1.28225552455651,2.57665365052612,35,0.4,0.3,0.75,4000
4326.9566621391,0,26,0,0,2.57665365052612,35,0.4,0.3,0.75,4000
5661.91543760724,0,27,0,0,2.57665365052612,35,0.4,0.3,0.75,4000
6879.58909361152,0,28,0,0,2.57665365052612,35,0.4,0.3,0.75,4000
7871.29290650224,0,29,0,0,2.57665365052612,35,0.4,0.3,0.75,4000
8607.17583621177,0,30,0,0,0,35,0.4,0.3,0.75,4000
9115.89952190658,0,31,0,0,0,35,0.4,0.3,0.75,4000
9450.31971962141,0,32,0,0,0,35,0.4,0.3,0.75,4000
9662.83126238308,0,33,0,0,0,35,0.4,0.3,0.75,4000
